,date,open,high,low,close,volume,Company_Name
0,2021-08-24 00:00:00+05:30,333.0,354.8,333.0,346.9,32581493,APTUS
1,2021-08-25 00:00:00+05:30,352.0,356.5,334.15,348.15,3883290,APTUS
2,2021-08-26 00:00:00+05:30,347.0,353.0,345.55,351.55,2794709,APTUS
3,2021-08-27 00:00:00+05:30,351.55,359.0,347.0,355.2,4421191,APTUS
4,2021-08-30 00:00:00+05:30,354.0,358.0,353.1,355.75,2333990,APTUS
5,2021-08-31 00:00:00+05:30,356.0,377.7,356.0,369.45,5823315,APTUS
6,2021-09-01 00:00:00+05:30,371.0,381.4,367.05,377.7,4708569,APTUS
7,2021-09-02 00:00:00+05:30,377.0,380.7,365.15,367.0,1384495,APTUS
8,2021-09-03 00:00:00+05:30,366.0,379.55,366.0,375.8,1886892,APTUS
9,2021-09-06 00:00:00+05:30,377.0,377.85,369.3,374.7,1193895,APTUS
10,2021-09-07 00:00:00+05:30,375.0,376.9,366.8,369.25,1462019,APTUS
11,2021-09-08 00:00:00+05:30,371.0,371.25,359.05,360.45,714841,APTUS
12,2021-09-09 00:00:00+05:30,361.95,366.4,360.0,361.15,661118,APTUS
13,2021-09-13 00:00:00+05:30,361.15,363.95,360.1,362.2,526976,APTUS
14,2021-09-14 00:00:00+05:30,361.0,365.9,360.05,361.3,423733,APTUS
15,2021-09-15 00:00:00+05:30,359.1,364.9,359.1,360.3,557475,APTUS
16,2021-09-16 00:00:00+05:30,360.3,362.95,353.3,356.7,862593,APTUS
17,2021-09-17 00:00:00+05:30,354.0,355.0,340.95,346.9,679293,APTUS
18,2021-09-20 00:00:00+05:30,342.0,349.0,335.1,336.8,484887,APTUS
19,2021-09-21 00:00:00+05:30,334.0,348.4,319.25,344.75,761629,APTUS
20,2021-09-22 00:00:00+05:30,347.0,351.5,336.6,343.05,444049,APTUS
21,2021-09-23 00:00:00+05:30,347.0,353.65,337.3,338.65,563826,APTUS
22,2021-09-24 00:00:00+05:30,342.0,346.4,337.05,339.7,383835,APTUS
23,2021-09-27 00:00:00+05:30,338.0,344.7,278.6,336.9,448833,APTUS
24,2021-09-28 00:00:00+05:30,336.0,339.9,328.25,332.05,468146,APTUS
25,2021-09-29 00:00:00+05:30,330.45,336.55,330.05,332.65,181597,APTUS
26,2021-09-30 00:00:00+05:30,335.65,337.4,313.0,316.45,1492199,APTUS
27,2021-10-01 00:00:00+05:30,317.0,322.0,303.0,308.4,1224476,APTUS
28,2021-10-04 00:00:00+05:30,310.5,315.0,310.0,310.65,315760,APTUS
29,2021-10-05 00:00:00+05:30,312.35,341.9,309.05,339.15,1762675,APTUS
30,2021-10-06 00:00:00+05:30,342.0,349.0,319.85,322.45,1841887,APTUS
31,2021-10-07 00:00:00+05:30,326.25,328.95,322.0,323.4,477820,APTUS
32,2021-10-08 00:00:00+05:30,324.0,331.95,320.55,322.25,212087,APTUS
33,2021-10-11 00:00:00+05:30,325.0,330.0,322.0,324.7,425755,APTUS
34,2021-10-12 00:00:00+05:30,324.7,334.9,321.0,331.0,580331,APTUS
35,2021-10-13 00:00:00+05:30,332.0,334.7,325.0,326.8,421703,APTUS
36,2021-10-14 00:00:00+05:30,327.0,333.4,324.35,326.0,475899,APTUS
37,2021-10-18 00:00:00+05:30,325.05,331.5,320.65,321.55,320672,APTUS
38,2021-10-19 00:00:00+05:30,322.0,336.0,319.2,319.95,391991,APTUS
39,2021-10-20 00:00:00+05:30,320.0,322.5,307.0,311.95,236500,APTUS
40,2021-10-21 00:00:00+05:30,313.8,317.45,310.45,312.95,126720,APTUS
41,2021-10-22 00:00:00+05:30,312.1,323.0,312.1,313.65,219950,APTUS
42,2021-10-25 00:00:00+05:30,312.1,318.7,296.0,311.55,455881,APTUS
43,2021-10-26 00:00:00+05:30,315.0,324.7,307.35,322.2,756645,APTUS
44,2021-10-27 00:00:00+05:30,324.45,329.0,320.5,325.2,463968,APTUS
45,2021-10-28 00:00:00+05:30,320.1,329.8,320.1,324.8,480804,APTUS
46,2021-10-29 00:00:00+05:30,322.25,331.0,322.05,330.0,260522,APTUS
47,2021-11-01 00:00:00+05:30,339.95,339.95,329.7,334.9,334492,APTUS
48,2021-11-02 00:00:00+05:30,335.7,342.0,332.5,338.7,291524,APTUS
49,2021-11-03 00:00:00+05:30,340.1,348.0,336.95,343.55,419616,APTUS
50,2021-11-04 00:00:00+05:30,345.0,350.0,345.0,347.35,218028,APTUS
51,2021-11-08 00:00:00+05:30,349.7,360.35,347.3,358.15,1012267,APTUS
52,2021-11-09 00:00:00+05:30,355.0,364.4,351.1,358.4,604489,APTUS
53,2021-11-10 00:00:00+05:30,357.5,358.85,345.15,349.75,418817,APTUS
54,2021-11-11 00:00:00+05:30,349.05,354.0,347.1,350.1,208519,APTUS
55,2021-11-12 00:00:00+05:30,346.1,360.0,345.5,358.7,747044,APTUS
56,2021-11-15 00:00:00+05:30,362.0,363.0,350.25,351.15,391383,APTUS
57,2021-11-16 00:00:00+05:30,349.1,366.4,349.1,359.85,3639847,APTUS
58,2021-11-17 00:00:00+05:30,361.0,361.0,349.8,354.0,616579,APTUS
59,2021-11-18 00:00:00+05:30,354.0,355.0,347.1,350.1,752145,APTUS
60,2021-11-22 00:00:00+05:30,348.0,349.9,341.1,343.95,687083,APTUS
61,2021-11-23 00:00:00+05:30,343.65,354.95,342.4,348.4,454617,APTUS
62,2021-11-24 00:00:00+05:30,350.0,350.0,330.9,333.75,418619,APTUS
63,2021-11-25 00:00:00+05:30,333.8,336.1,318.65,327.15,380936,APTUS
64,2021-11-26 00:00:00+05:30,324.05,324.05,297.0,302.55,474123,APTUS
65,2021-11-29 00:00:00+05:30,301.9,309.8,296.05,308.85,733796,APTUS
66,2021-11-30 00:00:00+05:30,305.55,319.2,305.55,312.9,238513,APTUS
67,2021-12-01 00:00:00+05:30,314.5,318.0,307.8,308.95,153651,APTUS
68,2021-12-02 00:00:00+05:30,306.5,319.6,306.4,317.7,70316,APTUS
69,2021-12-03 00:00:00+05:30,317.7,321.0,310.25,312.8,152960,APTUS
70,2021-12-06 00:00:00+05:30,313.0,318.2,306.55,309.85,883814,APTUS
71,2021-12-07 00:00:00+05:30,314.75,314.75,309.7,311.05,97981,APTUS
72,2021-12-08 00:00:00+05:30,312.7,323.0,311.7,318.9,712489,APTUS
73,2021-12-09 00:00:00+05:30,322.0,338.0,319.25,336.8,392553,APTUS
74,2021-12-10 00:00:00+05:30,338.8,338.8,333.85,336.9,108659,APTUS
75,2021-12-13 00:00:00+05:30,335.55,340.35,335.55,337.7,237904,APTUS
76,2021-12-14 00:00:00+05:30,334.1,344.0,331.45,342.6,187608,APTUS
77,2021-12-15 00:00:00+05:30,347.2,347.2,341.0,343.75,278055,APTUS
