date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,83.95,83.95,82.05,82.65,30270
2021-01-04 00:00:00+05:30,83.9,83.9,81.3,82.55,40079
2021-01-05 00:00:00+05:30,82.85,82.85,80.35,81.1,62678
2021-01-06 00:00:00+05:30,82.55,82.55,80.05,80.8,34909
2021-01-07 00:00:00+05:30,81.8,83,80.45,81.5,53581
2021-01-08 00:00:00+05:30,81.5,83.9,77.4,81.95,123163
2021-01-11 00:00:00+05:30,83,84.9,81.4,82.2,71610
2021-01-12 00:00:00+05:30,81.5,83.55,81.5,82.5,44619
2021-01-13 00:00:00+05:30,83.9,83.9,81.15,82.3,40331
2021-01-14 00:00:00+05:30,82.3,82.95,79,80.95,120156
2021-01-15 00:00:00+05:30,80.9,81.8,80.15,80.7,42128
2021-01-18 00:00:00+05:30,78.45,85,77.25,79,71032
2021-01-19 00:00:00+05:30,79,81.9,78.25,79.3,31347
2021-01-20 00:00:00+05:30,80.85,80.85,77.7,78.3,62057
2021-01-21 00:00:00+05:30,78.15,79.1,76,76.3,85644
2021-01-22 00:00:00+05:30,75.05,77.9,74.1,74.8,53279
2021-01-25 00:00:00+05:30,75,75.05,73,73.9,27577
2021-01-27 00:00:00+05:30,73.05,75.05,72.05,72.95,27365
2021-01-28 00:00:00+05:30,72.45,73.95,72.05,72.9,44918
2021-01-29 00:00:00+05:30,73.85,74.4,73,73.6,28563
2021-02-01 00:00:00+05:30,74.95,76.5,73.2,74.4,44266
2021-02-02 00:00:00+05:30,74.95,77.7,74.8,76.55,43474
2021-02-03 00:00:00+05:30,76.95,78.4,75,75.5,26576
2021-02-04 00:00:00+05:30,75.5,77.85,74.75,75.5,31097
2021-02-05 00:00:00+05:30,75.95,76.6,74.75,75.35,38141
2021-02-08 00:00:00+05:30,74.65,75.95,74.15,74.4,36293
2021-02-09 00:00:00+05:30,75,75,72.7,74.5,74330
2021-02-10 00:00:00+05:30,75.4,75.4,73.5,74.45,21804
2021-02-11 00:00:00+05:30,75.4,75.4,73.55,73.9,24827
2021-02-12 00:00:00+05:30,73.65,74.15,73,73.75,56824
2021-02-15 00:00:00+05:30,69.05,75.8,69.05,72.5,109072
2021-02-16 00:00:00+05:30,72.5,74.8,71.5,71.95,26323
2021-02-17 00:00:00+05:30,72.4,72.75,67,71.85,77602
2021-02-18 00:00:00+05:30,70.05,72.4,70.05,71.65,26446
2021-02-19 00:00:00+05:30,71,72.65,70.6,71.65,30100
2021-02-22 00:00:00+05:30,72.85,73.85,71.2,71.9,74383
2021-02-23 00:00:00+05:30,72.85,72.85,71,71.6,11054
2021-02-24 00:00:00+05:30,71.6,73,70.5,72.5,13950
2021-02-25 00:00:00+05:30,70.3,72.8,70.3,71.15,74215
2021-02-26 00:00:00+05:30,70.15,71.55,69.5,70,43231
2021-03-01 00:00:00+05:30,70.25,71.45,70.2,70.5,44922
2021-03-02 00:00:00+05:30,70.9,71.4,69.2,70.45,40509
2021-03-03 00:00:00+05:30,71.65,71.65,70.2,70.55,53846
2021-03-04 00:00:00+05:30,70.2,74.4,70.2,73.15,110314
2021-03-05 00:00:00+05:30,74.3,74.35,70.8,71.35,54706
2021-03-08 00:00:00+05:30,72.9,72.9,69.9,70.4,163727
2021-03-09 00:00:00+05:30,71.7,71.7,68.35,69.6,93713
2021-03-10 00:00:00+05:30,70,75.1,69.7,73.45,153325
2021-03-12 00:00:00+05:30,74.7,76,72.8,73.15,79597
2021-03-15 00:00:00+05:30,75.4,75.4,71.6,72.65,65564
2021-03-16 00:00:00+05:30,72.05,73.6,72.05,72.75,51700
2021-03-17 00:00:00+05:30,73.65,73.7,70,71.65,111185
2021-03-18 00:00:00+05:30,71.65,72.3,70,70.5,31770
2021-03-19 00:00:00+05:30,68,70.05,68,69.15,121515
2021-03-22 00:00:00+05:30,68.45,70.8,68.35,70.35,41801
2021-03-23 00:00:00+05:30,70.7,70.9,67.35,69.85,290563
2021-03-24 00:00:00+05:30,70.55,70.9,69.05,69.6,364584
2021-03-25 00:00:00+05:30,70,70,67.2,69.75,264526
2021-03-26 00:00:00+05:30,70.05,70.55,67.55,68.65,102200
2021-03-30 00:00:00+05:30,69.5,70.35,68,69.1,132336
2021-03-31 00:00:00+05:30,69.85,69.85,66.95,67.9,209609
2021-04-01 00:00:00+05:30,68,69.2,67.5,68.45,90819
2021-04-05 00:00:00+05:30,69.4,69.4,66.75,67.6,77391
2021-04-06 00:00:00+05:30,68.2,68.2,66.5,67.25,53938
2021-04-07 00:00:00+05:30,67.25,69.15,66.9,68.15,158916
2021-04-08 00:00:00+05:30,68.75,69.35,68,68.55,75099
2021-04-09 00:00:00+05:30,68.9,69.15,67.4,68.45,37551
2021-04-12 00:00:00+05:30,67.35,67.5,66.3,66.6,84804
2021-04-13 00:00:00+05:30,66.7,67.15,66.5,66.7,17049
2021-04-15 00:00:00+05:30,67.25,67.25,66,66.95,39113
2021-04-16 00:00:00+05:30,67.55,67.55,66.5,67.2,105791
2021-04-19 00:00:00+05:30,66.9,67.25,65,66.1,231618
2021-04-20 00:00:00+05:30,65.05,66.7,65.05,66.4,57350
2021-04-22 00:00:00+05:30,66,69.9,65.3,69,147866
2021-04-23 00:00:00+05:30,69.05,70.05,66.55,68.9,88138
2021-04-26 00:00:00+05:30,69.1,70.25,60,69.5,164479
2021-04-27 00:00:00+05:30,69.9,71.5,67.5,69.1,301999
2021-04-28 00:00:00+05:30,69.65,70,67.95,68.35,135944
2021-04-29 00:00:00+05:30,67.6,71.4,67,70.7,166658
2021-04-30 00:00:00+05:30,71,71.9,68.3,69.55,173211
2021-05-03 00:00:00+05:30,70.45,70.45,69,69.3,84306
2021-05-04 00:00:00+05:30,69.4,70.05,68.6,69.45,128969
2021-05-05 00:00:00+05:30,69.5,69.8,68.2,68.8,73968
2021-05-06 00:00:00+05:30,69.1,69.45,67.35,68.9,182536
2021-05-07 00:00:00+05:30,69.65,69.65,68.05,68.75,33484
2021-05-10 00:00:00+05:30,69.25,69.9,68.4,69.4,149610
2021-05-11 00:00:00+05:30,69.5,71.85,69,71.25,34144
2021-05-12 00:00:00+05:30,71.9,79,70.85,73.75,210233
