date,open,high,low,close,volume
2021-02-15 00:00:00+05:30,1349.9,1349.9,1312.4,1320.15,509004
2021-02-16 00:00:00+05:30,1328.95,1340,1311,1326.4,228193
2021-02-17 00:00:00+05:30,1328,1364,1321.05,1353.65,482906
2021-02-18 00:00:00+05:30,1352,1360.8,1336.1,1347.6,317284
2021-02-19 00:00:00+05:30,1358.4,1359,1301,1329.35,181098
2021-02-22 00:00:00+05:30,1317,1387.95,1296.55,1338.85,518096
2021-02-23 00:00:00+05:30,1339.85,1360,1325,1346.4,120712
2021-02-24 00:00:00+05:30,1350,1376.8,1321.8,1351.2,108632
2021-02-25 00:00:00+05:30,1357,1372,1347.6,1355.05,484835
2021-02-26 00:00:00+05:30,1340,1360,1315.6,1337.1,189651
2021-03-01 00:00:00+05:30,1360,1362.5,1339.85,1350.2,89642
2021-03-02 00:00:00+05:30,1356,1374.8,1342,1365.8,191834
2021-03-03 00:00:00+05:30,1375,1375,1345.8,1353.35,317651
2021-03-04 00:00:00+05:30,1347.5,1361.5,1345.05,1350.8,138212
2021-03-05 00:00:00+05:30,1351,1357,1338,1350.25,140978
2021-03-08 00:00:00+05:30,1350,1358,1331.25,1352.35,82898
2021-03-09 00:00:00+05:30,1359.95,1362.3,1345.05,1360.15,99124
2021-03-10 00:00:00+05:30,1360,1377,1352,1366.35,434354
2021-03-12 00:00:00+05:30,1369.95,1377,1346.1,1359.6,327169
2021-03-15 00:00:00+05:30,1363.6,1376.9,1335.55,1357.1,214232
2021-03-16 00:00:00+05:30,1363.8,1375.9,1345,1355.2,140179
2021-03-17 00:00:00+05:30,1358,1359.95,1340.1,1352.35,94211
2021-03-18 00:00:00+05:30,1352.35,1379,1295,1312.35,532541
2021-03-19 00:00:00+05:30,1312,1370,1247.25,1353.1,360422
2021-03-22 00:00:00+05:30,1355,1377,1345,1352.7,326202
2021-03-23 00:00:00+05:30,1354.9,1375,1348.15,1373.35,220444
2021-03-24 00:00:00+05:30,1378,1378,1126.1,1371.55,234622
2021-03-25 00:00:00+05:30,1365,1375,1338,1364.35,293099
2021-03-26 00:00:00+05:30,1370,1444.4,1360.05,1390.7,947833
2021-03-30 00:00:00+05:30,1403,1409.8,1365,1377.65,449575
2021-03-31 00:00:00+05:30,1384.9,1404.7,1370.3,1379.55,233976
2021-04-01 00:00:00+05:30,1394,1402,1376.75,1396.25,154908
2021-04-05 00:00:00+05:30,1395,1395,1341.3,1373.1,242102
2021-04-06 00:00:00+05:30,1380.3,1386.9,1356,1379.6,340155
2021-04-07 00:00:00+05:30,1379,1419.9,1368.15,1408.25,596094
2021-04-08 00:00:00+05:30,1420,1422,1391.6,1400.85,308467
2021-04-09 00:00:00+05:30,1400.1,1405.2,1386.65,1398.75,185076
2021-04-12 00:00:00+05:30,1381,1385,1323.2,1347.7,419634
2021-04-13 00:00:00+05:30,1345.25,1362.4,1330.05,1355.75,276341
2021-04-15 00:00:00+05:30,1345.3,1425,1342.05,1413.8,333770
2021-04-16 00:00:00+05:30,1410,1429,1388,1403,402841
2021-04-19 00:00:00+05:30,1375,1390,1324.05,1366.2,212200
2021-04-20 00:00:00+05:30,1370.9,1434.9,1370.9,1413.05,307200
2021-04-22 00:00:00+05:30,1388.5,1442,1376.35,1431.65,288834
2021-04-23 00:00:00+05:30,1425,1514.4,1420.65,1485.3,768870
2021-04-26 00:00:00+05:30,1494,1500,1469.35,1478.55,283076
2021-04-27 00:00:00+05:30,1479.8,1554.5,1479.75,1541.85,1054200
2021-04-28 00:00:00+05:30,1555,1585,1525.2,1561.1,664746
2021-04-29 00:00:00+05:30,1568,1572,1526,1539.5,251909
2021-04-30 00:00:00+05:30,1534,1551,1460,1467.05,354788
2021-05-03 00:00:00+05:30,1460,1493.7,1455.25,1479.9,140402
2021-05-04 00:00:00+05:30,1489.25,1510,1444.3,1448.1,134353
2021-05-05 00:00:00+05:30,1463.2,1464,1425.45,1440.25,123522
2021-05-06 00:00:00+05:30,1441,1489.8,1430,1477.65,215540
2021-05-07 00:00:00+05:30,1485,1485,1450.8,1465.35,180246
2021-05-10 00:00:00+05:30,1480,1513.6,1475,1492.05,299722
2021-05-11 00:00:00+05:30,1477.1,1557.6,1468.1,1549.95,334251
2021-05-12 00:00:00+05:30,1566.8,1575,1530,1543.7,531145
2021-05-14 00:00:00+05:30,1595,1655,1563.75,1599.2,1884747
2021-05-17 00:00:00+05:30,1621.25,1689,1610.45,1674.2,861033
2021-05-18 00:00:00+05:30,1684,1698,1645.3,1674.2,351822
2021-05-19 00:00:00+05:30,1673,1673,1635.25,1642.9,243335
2021-05-20 00:00:00+05:30,1649,1654.45,1600,1613.1,260399
2021-05-21 00:00:00+05:30,1634,1652.9,1615,1626.65,301419
2021-05-24 00:00:00+05:30,1635.2,1683.5,1635,1677.85,392381
2021-05-25 00:00:00+05:30,1690,1690.5,1660.05,1685.6,274116
2021-05-26 00:00:00+05:30,1682,1695,1673,1686.1,509168
2021-05-27 00:00:00+05:30,1690,1700,1673.2,1698.7,327306
2021-05-28 00:00:00+05:30,1698.25,1698.25,1671.5,1674.9,96998
2021-05-31 00:00:00+05:30,1675,1700,1665.1,1674.25,216760
2021-06-01 00:00:00+05:30,1680,1692.6,1671,1678.15,141493
2021-06-02 00:00:00+05:30,1672.3,1693,1672.3,1676.25,153134
2021-06-03 00:00:00+05:30,1683.7,1709.85,1673.75,1678.85,292826
2021-06-04 00:00:00+05:30,1694.25,1725,1685,1709.45,563053
2021-06-07 00:00:00+05:30,1720.45,1748,1712,1739.9,328880
2021-06-08 00:00:00+05:30,1750,1756.45,1730.05,1742.1,208099
2021-06-09 00:00:00+05:30,1753.7,1764,1735,1746.75,296556
2021-06-10 00:00:00+05:30,1754,1775.5,1754,1773.5,287757
2021-06-11 00:00:00+05:30,1775,1825.5,1756.05,1823,561136
2021-06-14 00:00:00+05:30,1832,1844.85,1810,1815.9,361776
2021-06-15 00:00:00+05:30,1816,1878.6,1815,1864.65,536279
2021-06-16 00:00:00+05:30,1870,1926,1855.4,1922.05,710365
2021-06-17 00:00:00+05:30,1920,1950,1891.25,1940.35,467101
2021-06-18 00:00:00+05:30,1943.8,1956,1901.4,1936.3,266616
2021-06-21 00:00:00+05:30,1929.8,1975,1912.1,1966,349651
2021-06-22 00:00:00+05:30,1975,2007,1930.85,1941.6,380553
2021-06-23 00:00:00+05:30,1957,2008.3,1940.2,1996.1,221760
2021-06-24 00:00:00+05:30,2000,2004.95,1970,1977.4,140241
2021-06-25 00:00:00+05:30,1988,1996,1950,1957.55,117221
2021-06-28 00:00:00+05:30,1974.75,1981.85,1940,1948.55,134196
2021-06-29 00:00:00+05:30,1957,1981,1940,1947.6,110313
2021-06-30 00:00:00+05:30,1964,2000.5,1957.1,1975.05,222906
2021-07-01 00:00:00+05:30,1980,2033,1971.3,2014.05,427322
2021-07-02 00:00:00+05:30,2025,2026,1980,1989.6,225205
2021-07-05 00:00:00+05:30,2004.3,2012,1970,1980.35,152066
2021-07-06 00:00:00+05:30,1991.95,1998.95,1950,1964.1,121393
2021-07-07 00:00:00+05:30,1970,2000.95,1948.7,1954.4,166752
2021-07-08 00:00:00+05:30,1966.9,1981.85,1951,1965.2,213468
2021-07-09 00:00:00+05:30,1970,1977.85,1938,1946.15,261879
2021-07-12 00:00:00+05:30,1951,1962,1930,1934.95,131125
2021-07-13 00:00:00+05:30,1947,1952.3,1897.2,1913.85,206502
2021-07-14 00:00:00+05:30,1918.9,1927.9,1896,1903.25,363840
2021-07-15 00:00:00+05:30,1918.35,1918.35,1891.5,1899.25,220964
2021-07-16 00:00:00+05:30,1908.75,1984,1884.65,1936.1,554165
2021-07-19 00:00:00+05:30,1938,1987.9,1937.05,1953.85,333569
2021-07-20 00:00:00+05:30,1955,2002,1925.2,1990.6,336679
2021-07-22 00:00:00+05:30,1905,1945.25,1877.05,1911.95,797341
2021-07-23 00:00:00+05:30,1929.85,1970,1885,1889.25,396771
2021-07-26 00:00:00+05:30,1890.9,1901,1845.8,1858.5,381916
2021-07-27 00:00:00+05:30,1860,1870,1796.75,1802.5,466123
2021-07-28 00:00:00+05:30,1809,1845,1775,1791.65,343448
2021-07-29 00:00:00+05:30,1800,1826.85,1762,1814.75,254104
2021-07-30 00:00:00+05:30,1815,1861.9,1811.75,1850.65,255158
2021-08-02 00:00:00+05:30,1869.95,1881.15,1836.5,1865.85,199500
2021-08-03 00:00:00+05:30,1872,1875.5,1845.05,1872.85,146154
2021-08-04 00:00:00+05:30,1875,1875.25,1800,1815,324668
2021-08-05 00:00:00+05:30,1826,1845.9,1800,1819.15,207130
2021-08-06 00:00:00+05:30,1823.5,1843,1799.1,1811.3,155490
2021-08-09 00:00:00+05:30,1822,1828.85,1800,1808.9,151628
2021-08-10 00:00:00+05:30,1827,1858.8,1802.65,1816.85,441811
2021-08-11 00:00:00+05:30,1828.9,1842.45,1795,1806.75,286015
2021-08-12 00:00:00+05:30,1819.4,1836.5,1804.05,1809.65,161242
2021-08-13 00:00:00+05:30,1822,1917,1815.15,1900.25,562355
2021-08-16 00:00:00+05:30,1918,1956.1,1901.25,1921.15,548973
2021-08-17 00:00:00+05:30,1930,1945.3,1912,1920.8,183084
2021-08-18 00:00:00+05:30,1949,1949,1890,1904.85,166172
2021-08-20 00:00:00+05:30,1872,1905.2,1865.5,1882.95,196888
2021-08-23 00:00:00+05:30,1896,1914.7,1810.7,1830.25,247602
2021-08-24 00:00:00+05:30,1830,1850.75,1812.45,1826.95,136045
2021-08-25 00:00:00+05:30,1828,1891.65,1826.95,1864.35,229701
2021-08-26 00:00:00+05:30,1880.75,1882.4,1832.05,1857.25,187893
2021-08-27 00:00:00+05:30,1856,1910.1,1850.05,1894.55,336353
2021-08-30 00:00:00+05:30,1906,2048,1902.3,2033.55,1745651
2021-08-31 00:00:00+05:30,2052.35,2124.3,2039,2067.5,1444108
2021-09-01 00:00:00+05:30,2086.05,2164,2030.35,2126.65,939984
2021-09-02 00:00:00+05:30,2135,2222,2110.1,2212.1,873118
2021-09-03 00:00:00+05:30,2220,2249,2201,2232.3,573821
2021-09-06 00:00:00+05:30,2246,2365.15,2211.1,2326.7,1155548
2021-09-07 00:00:00+05:30,2344.4,2503,2332.45,2405.4,2044422
2021-09-08 00:00:00+05:30,2405,2450,2385.05,2406.7,696056
2021-09-09 00:00:00+05:30,2410,2426.2,2355.9,2384.05,500919
2021-09-13 00:00:00+05:30,2392,2482,2376.95,2442.35,1088121
2021-09-14 00:00:00+05:30,2460,2489.8,2438.1,2462.95,495313
2021-09-15 00:00:00+05:30,2474,2488.3,2423,2452.85,341663
2021-09-16 00:00:00+05:30,2451,2481.85,2430,2442.3,269835
2021-09-17 00:00:00+05:30,2455,2573.75,2442.5,2505.75,2205385
2021-09-20 00:00:00+05:30,2529.8,2627,2462.7,2482.65,1756303
2021-09-21 00:00:00+05:30,2503.6,2533.5,2352,2413.5,1181038
2021-09-22 00:00:00+05:30,2449.7,2475.65,2370,2401.95,705246
2021-09-23 00:00:00+05:30,2423.7,2457,2413.35,2426.65,370665
2021-09-24 00:00:00+05:30,2442,2447.7,2383,2409.65,336516
2021-09-27 00:00:00+05:30,2427,2427,2360.05,2375.95,309964
2021-09-28 00:00:00+05:30,2383,2404.1,2321,2349,347504
2021-09-29 00:00:00+05:30,2339.9,2355,2305,2338.05,328673
2021-09-30 00:00:00+05:30,2353.95,2424,2332,2389,571923
2021-10-01 00:00:00+05:30,2387,2387,2332,2346.75,313918
2021-10-04 00:00:00+05:30,2358.8,2479.2,2358,2435.6,897779
2021-10-05 00:00:00+05:30,2452,2469.65,2410.25,2449.2,440162
2021-10-06 00:00:00+05:30,2459.8,2519,2350,2375.75,943797
2021-10-07 00:00:00+05:30,2414,2448.95,2392.3,2419.65,303313
2021-10-08 00:00:00+05:30,2446.2,2609.9,2441.35,2529.8,2240290
2021-10-11 00:00:00+05:30,2540,2648,2490,2536.05,1039290
2021-10-12 00:00:00+05:30,2532,2589.8,2495.75,2554.55,675128
2021-10-13 00:00:00+05:30,2577,2578.9,2506,2533.2,437183
2021-10-14 00:00:00+05:30,2559,2610,2536,2563.15,524489
2021-10-18 00:00:00+05:30,2585,2619.45,2466,2486,938163
2021-10-19 00:00:00+05:30,2521,2521,2360.1,2373.45,966581
2021-10-20 00:00:00+05:30,2389.9,2399.85,2260.05,2294.15,808017
2021-10-21 00:00:00+05:30,2300.3,2303.35,2140,2221.1,1340525
2021-10-22 00:00:00+05:30,2246,2319.15,2121.1,2258.95,1953067
2021-10-25 00:00:00+05:30,2268,2399.75,2230,2337.6,1601768
2021-10-26 00:00:00+05:30,2344,2373.8,2292.1,2298.7,454181
2021-10-27 00:00:00+05:30,2319.95,2320,2273,2288.1,303551
2021-10-28 00:00:00+05:30,2306.4,2322.7,2260,2269.05,298481
2021-10-29 00:00:00+05:30,2240,2311.25,2196.4,2261.4,366948
2021-11-01 00:00:00+05:30,2280,2345,2280,2332.3,348745
2021-11-02 00:00:00+05:30,2346,2410,2345.05,2370.85,486594
2021-11-03 00:00:00+05:30,2390,2390,2318.15,2337.55,245311
2021-11-04 00:00:00+05:30,2358.15,2405,2350.1,2392.45,134203
2021-11-08 00:00:00+05:30,2409,2409,2318.2,2378,672544
2021-11-09 00:00:00+05:30,2370,2480,2366.5,2473.1,798194
2021-11-10 00:00:00+05:30,2470,2499,2448,2477.1,324456
2021-11-11 00:00:00+05:30,2474,2515.95,2459,2499.4,434325
2021-11-12 00:00:00+05:30,2514,2523,2479.85,2517.45,252131
2021-11-15 00:00:00+05:30,2535,2535,2495.05,2521.25,301253
2021-11-16 00:00:00+05:30,2525,2540.75,2510.7,2532.5,199472
2021-11-17 00:00:00+05:30,2525,2543.85,2483.35,2502.05,251932
2021-11-18 00:00:00+05:30,2505,2508.8,2465.05,2494.05,235301
2021-11-22 00:00:00+05:30,2490,2500,2337,2367.8,407240
2021-11-23 00:00:00+05:30,2360,2406.7,2325.65,2373.55,252818
2021-11-24 00:00:00+05:30,2373.55,2410,2330,2346.75,264525
2021-11-25 00:00:00+05:30,2334,2360.65,2302.1,2347.1,293501
2021-11-26 00:00:00+05:30,2339,2355.6,2235.05,2254.75,503119
2021-11-29 00:00:00+05:30,2205,2310,2142,2214.4,496336
2021-11-30 00:00:00+05:30,2229,2329.85,2226.3,2305.95,485919
2021-12-01 00:00:00+05:30,2324,2339.95,2271,2331.45,279780
2021-12-02 00:00:00+05:30,2331.45,2369.95,2303.2,2361.55,174426
2021-12-03 00:00:00+05:30,2361.55,2385.35,2348,2364.9,117140
2021-12-06 00:00:00+05:30,2360.05,2408,2328.7,2336.2,248866
2021-12-07 00:00:00+05:30,2345,2366.75,2315,2330.7,167033
2021-12-08 00:00:00+05:30,2348.85,2402.7,2348.8,2379.75,204513
2021-12-09 00:00:00+05:30,2394.05,2398,2357,2373.7,94640
2021-12-10 00:00:00+05:30,2384.9,2489.9,2362.7,2471.65,469117
2021-12-13 00:00:00+05:30,2515,2609.25,2490,2545.3,1479847
2021-12-14 00:00:00+05:30,2535,2570.65,2490.8,2553.8,296437
2021-12-15 00:00:00+05:30,2560,2571,2450,2465.05,379146
2021-12-16 00:00:00+05:30,2470,2493.4,2380,2423.75,462193
2021-12-17 00:00:00+05:30,2430,2436.25,2315.45,2325.85,333021
2021-12-20 00:00:00+05:30,2280,2300,2207.2,2281.85,538244
2021-12-21 00:00:00+05:30,2325,2374.1,2285.55,2308.05,262108
2021-12-22 00:00:00+05:30,2320.2,2366,2311,2354.9,265518
2021-12-23 00:00:00+05:30,2361,2425,2361,2390.3,293296
2021-12-24 00:00:00+05:30,2394.2,2394.2,2330.05,2339.15,163106
2021-12-27 00:00:00+05:30,2333,2378.75,2305,2367.85,178939
2021-12-28 00:00:00+05:30,2384.95,2405.1,2365.8,2396.35,202744
2021-12-29 00:00:00+05:30,2396,2423.3,2374.6,2402.45,184187
2021-12-30 00:00:00+05:30,2411.95,2422,2390.05,2410.75,192719
2021-12-31 00:00:00+05:30,2420,2478.6,2405,2466.5,402745
